Country,Method,Energy.type,Year,IEAMW,Product.Aggregation,Industry.Aggregation,Chopped.Mat,Chopped.Var,GrossNet,EX.p,EX.f,EX.u,eta_pf,eta_fu,eta_pu
DNK,PCM,X,2003,IEA,Despecified,Despecified,None,None,Gross,21318.4,15553.02,4206.945343,0.729558503,0.270490576,0.1973387
DNK,PCM,X,2004,IEA,Despecified,Despecified,None,None,Gross,20600.74,15709.24,4232.359599,0.762557073,0.269418482,0.205446969
DNK,PCM,X,2005,IEA,Despecified,Despecified,None,None,Gross,19997,15803.22,4244.547104,0.790279542,0.268587484,0.212259194
DNK,PCM,X,2006,IEA,Despecified,Despecified,None,None,Gross,21524.79,16082.4,4302.270963,0.747157115,0.267514237,0.199875165
DNK,PCM,X,2007,IEA,Despecified,Despecified,None,None,Gross,21008.55,16132.53,4316.570908,0.767903068,0.267569371,0.205467341
DNK,PCM,X,2008,IEA,Despecified,Despecified,None,None,Gross,20482.77,15824.99,4314.95955,0.772600093,0.272667442,0.210662891
DNK,PCM,X,2009,IEA,Despecified,Despecified,None,None,Gross,19529.54,15111.33,4182.044967,0.773767841,0.276748967,0.214139451
DNK,PCM,X,2010,IEA,Despecified,Despecified,None,None,Gross,20702.25,15615.29,4429.403507,0.754279849,0.283658101,0.213957589
DNK,PCM,X,2011,IEA,Despecified,Despecified,None,None,Gross,19105.14,14990.61,4201.726309,0.784637537,0.280290549,0.219926486
DNK,PCM,X,2012,IEA,Despecified,Despecified,None,None,Gross,18309.5,14408.98,4089.012748,0.786967421,0.283782249,0.223327385
DNK,PCM,X,2013,IEA,Despecified,Despecified,None,None,Gross,18343.95,14212.12,4041.209719,0.77475789,0.284349535,0.220302046
DNK,PCM,X,2014,IEA,Despecified,Despecified,None,None,Gross,17260.21,13681.53,3856.431507,0.792663009,0.281871363,0.223429003
DNK,PCM,X,2015,IEA,Despecified,Despecified,None,None,Gross,17271.61,14266.07,4045.698644,0.825983797,0.283588868,0.23423981
DNK,PCM,X,2016,IEA,Despecified,Despecified,None,None,Gross,17691.57,14431.11,4136.561695,0.815705446,0.286641963,0.23381541
DNK,PCM,X,2017,IEA,Despecified,Despecified,None,None,Gross,17760.46,14518.43,4187.705969,0.817457994,0.28844069,0.235788148
DNK,PCM,X,2018,IEA,Despecified,Despecified,None,None,Gross,17687.44,14416.39,4209.527902,0.815063684,0.291995978,0.237995318
DNK,PCM,X,2019,IEA,Despecified,Despecified,None,None,Gross,16953.26,14090.49,4125.024675,0.831137492,0.292752394,0.24331749
DNK,PCM,X,1960,MW,Despecified,Despecified,None,None,Gross,659.5120846,354.2236871,19.98622542,0.537099616,0.056422611,0.030304563
DNK,PCM,X,1961,MW,Despecified,Despecified,None,None,Gross,647.3151561,349.4475246,19.66876574,0.539841407,0.05628532,0.030385146
DNK,PCM,X,1962,MW,Despecified,Despecified,None,None,Gross,616.2841805,336.3492474,18.9896969,0.545769724,0.056458271,0.030813215
DNK,PCM,X,1963,MW,Despecified,Despecified,None,None,Gross,581.1161373,320.4042216,18.32858341,0.551360048,0.057204563,0.031540311
DNK,PCM,X,1964,MW,Despecified,Despecified,None,None,Gross,559.7776908,311.5505469,17.84057735,0.556561206,0.057263829,0.031870826
DNK,PCM,X,1965,MW,Despecified,Despecified,None,None,Gross,546.1886168,305.5862054,17.57397285,0.559488418,0.057509052,0.032175648
DNK,PCM,X,1966,MW,Despecified,Despecified,None,None,Gross,533.1114426,299.8729049,17.30743131,0.56249572,0.057715889,0.032464941
DNK,PCM,X,1967,MW,Despecified,Despecified,None,None,Gross,517.2908998,292.981988,16.97029889,0.566377619,0.05792267,0.032806104
DNK,PCM,X,1968,MW,Despecified,Despecified,None,None,Gross,503.7140368,287.4282324,16.6351699,0.570617873,0.057875908,0.033025027
DNK,PCM,X,1969,MW,Despecified,Despecified,None,None,Gross,489.0425228,280.7819702,16.34641708,0.574146331,0.058217474,0.033425349
DNK,PCM,X,1970,MW,Despecified,Despecified,None,None,Gross,480.0126204,277.3690903,16.08674912,0.577837079,0.057997627,0.03351318
DNK,PCM,X,1971,MW,Despecified,Despecified,None,None,Gross,469.1917558,272.6065003,15.85973862,0.58101298,0.058178138,0.033802253
DNK,PCM,X,1972,MW,Despecified,Despecified,None,None,Gross,464.7048981,270.6933096,15.76409049,0.582505824,0.058235981,0.033922798
DNK,PCM,X,1973,MW,Despecified,Despecified,None,None,Gross,468.950711,273.5189087,15.79931964,0.583257264,0.057763172,0.033690789
DNK,PCM,X,1974,MW,Despecified,Despecified,None,None,Gross,453.8681735,264.4208069,15.41577111,0.582593851,0.058300144,0.033965305
DNK,PCM,X,1975,MW,Despecified,Despecified,None,None,Gross,437.7780666,255.585902,15.06923766,0.583825279,0.058959581,0.034422094
DNK,PCM,X,1976,MW,Despecified,Despecified,None,None,Gross,445.3818863,261.1635901,15.18756074,0.586381256,0.058153438,0.034100086
DNK,PCM,X,1977,MW,Despecified,Despecified,None,None,Gross,438.4989144,257.8435749,15.0002081,0.588014169,0.058175613,0.034208085
DNK,PCM,X,1978,MW,Despecified,Despecified,None,None,Gross,445.5186293,263.3008717,15.0593704,0.590998567,0.057194533,0.033801887
DNK,PCM,X,1979,MW,Despecified,Despecified,None,None,Gross,437.4097863,259.4554549,14.79608183,0.593163352,0.057027446,0.033826591
DNK,PCM,X,1980,MW,Despecified,Despecified,None,None,Gross,419.6497472,249.7436371,14.22349339,0.595124002,0.056952375,0.033893726
DNK,PCM,X,1981,MW,Despecified,Despecified,None,None,Gross,401.8361942,239.8330227,13.67028701,0.596842759,0.056999186,0.034019551
DNK,PCM,X,1982,MW,Despecified,Despecified,None,None,Gross,400.8390738,240.4299683,13.57987576,0.599816695,0.056481627,0.033878623
DNK,PCM,X,1983,MW,Despecified,Despecified,None,None,Gross,401.3020195,241.4034475,13.54673045,0.601550543,0.056116558,0.033756946
DNK,PCM,X,1984,MW,Despecified,Despecified,None,None,Gross,399.6593634,241.0908215,13.50929311,0.603240768,0.056034042,0.033802018
DNK,PCM,X,1985,MW,Despecified,Despecified,None,None,Gross,399.746037,241.885186,13.46879789,0.605097146,0.055682608,0.033693387
DNK,PCM,X,1986,MW,Despecified,Despecified,None,None,Gross,396.4176522,240.5102488,13.43543972,0.606709231,0.055862234,0.033892133
DNK,PCM,X,1987,MW,Despecified,Despecified,None,None,Gross,395.8696907,240.770054,13.41200169,0.608205325,0.055704609,0.03387984
DNK,PCM,X,1988,MW,Despecified,Despecified,None,None,Gross,400.0906214,243.5464773,13.43638972,0.608728284,0.055169715,0.033583366
DNK,PCM,X,1989,MW,Despecified,Despecified,None,None,Gross,399.1932657,243.2486256,13.45261546,0.609350524,0.055303973,0.033699505
DNK,PCM,X,1990,MW,Despecified,Despecified,None,None,Gross,393.2110193,239.639396,13.48698117,0.609442219,0.056280317,0.034299601
DNK,PCM,X,1991,MW,Despecified,Despecified,None,None,Gross,396.8607401,242.4265245,13.47751199,0.610860436,0.055594214,0.033960306
DNK,PCM,X,1992,MW,Despecified,Despecified,None,None,Gross,400.7964172,245.2835184,13.4792939,0.611990297,0.054953932,0.033631273
DNK,PCM,X,1993,MW,Despecified,Despecified,None,None,Gross,372.48441,228.2829044,12.89904677,0.612865662,0.056504655,0.034629763
DNK,PCM,X,1994,MW,Despecified,Despecified,None,None,Gross,366.8581882,225.1137763,13.23880553,0.613626146,0.058809397,0.036086984
DNK,PCM,X,1995,MW,Despecified,Despecified,None,None,Gross,379.5585273,233.1375689,13.01855669,0.614233516,0.055840664,0.034299208
DNK,PCM,X,1996,MW,Despecified,Despecified,None,None,Gross,379.0896514,232.8785621,12.87262897,0.614309996,0.055276144,0.033956688
DNK,PCM,X,1997,MW,Despecified,Despecified,None,None,Gross,382.4665967,234.2461266,13.25888306,0.61246166,0.056602358,0.034666774
DNK,PCM,X,1998,MW,Despecified,Despecified,None,None,Gross,391.5037068,240.0019181,13.06671021,0.613025915,0.054444191,0.0333757
DNK,PCM,X,1999,MW,Despecified,Despecified,None,None,Gross,394.8463906,242.0988327,13.81189745,0.613146881,0.057050657,0.034980432
DNK,PCM,X,2000,MW,Despecified,Despecified,None,None,Gross,392.8836592,241.0039568,13.26325908,0.613423214,0.055033367,0.033758745
DNK,PCM,X,2001,MW,Despecified,Despecified,None,None,Gross,396.0489811,242.8658825,13.34296067,0.613221834,0.054939626,0.033690178
DNK,PCM,X,2002,MW,Despecified,Despecified,None,None,Gross,389.8136687,239.3344279,13.23112817,0.613971359,0.055283012,0.033942186
DNK,PCM,X,2003,MW,Despecified,Despecified,None,None,Gross,379.6148387,232.8768175,12.76135385,0.613455518,0.05479873,0.033616583
DNK,PCM,X,2004,MW,Despecified,Despecified,None,None,Gross,386.0746064,237.1141374,12.92230256,0.614166623,0.054498237,0.033470998
DNK,PCM,X,2005,MW,Despecified,Despecified,None,None,Gross,393.3345641,241.0145501,13.51305521,0.612746939,0.056067383,0.034355118
DNK,PCM,X,2006,MW,Despecified,Despecified,None,None,Gross,397.3440772,243.574702,13.62783117,0.613007003,0.055949288,0.034297305
DNK,PCM,X,2007,MW,Despecified,Despecified,None,None,Gross,398.1701093,244.1220996,13.5750569,0.61311006,0.055607653,0.034093611
DNK,PCM,X,2008,MW,Despecified,Despecified,None,None,Gross,400.69374,245.3793888,13.63422993,0.61238638,0.055563876,0.034026561
DNK,PCM,X,2009,MW,Despecified,Despecified,None,None,Gross,374.1871579,229.0714905,12.55412114,0.612184266,0.054804381,0.033550379
DNK,PCM,X,2010,MW,Despecified,Despecified,None,None,Gross,362.6283093,221.8443652,12.2708,0.611767916,0.055312651,0.033838505
DNK,PCM,X,2011,MW,Despecified,Despecified,None,None,Gross,364.0753921,222.6845375,12.38249769,0.611644023,0.055605557,0.034010806
DNK,PCM,X,2012,MW,Despecified,Despecified,None,None,Gross,360.0067272,219.8557447,12.25724577,0.61069899,0.05575131,0.034047269
DNK,PCM,X,2013,MW,Despecified,Despecified,None,None,Gross,355.6897879,217.7144921,12.13491415,0.612090927,0.055737742,0.034116566
DNK,PCM,X,2014,MW,Despecified,Despecified,None,None,Gross,355.7098015,218.1437812,12.06118235,0.613263341,0.055290058,0.033907366
DNK,PCM,X,2015,MW,Despecified,Despecified,None,None,Gross,363.9468449,222.8507356,12.27916941,0.612316713,0.055100421,0.033738909
DNK,PCM,X,2016,MW,Despecified,Despecified,None,None,Gross,362.9581116,222.6742427,12.20052713,0.613498461,0.054790922,0.033614146
DNK,PCM,X,2017,MW,Despecified,Despecified,None,None,Gross,364.8170839,223.8138629,12.25344864,0.613496113,0.05474839,0.033587924
DNK,PCM,X,2018,MW,Despecified,Despecified,None,None,Gross,371.9362039,228.4857656,12.36528883,0.614314399,0.054118421,0.033245725
DNK,PCM,X,2019,MW,Despecified,Despecified,None,None,Gross,374.1758369,230.0653408,12.34520265,0.614858893,0.05365955,0.032993051
DNK,PCM,X,1960,Both,Despecified,Despecified,None,None,Gross,9964.882085,7604.953687,1256.936114,0.763175482,0.165278602,0.126136577
DNK,PCM,X,1961,Both,Despecified,Despecified,None,None,Gross,10492.13516,8334.297525,1423.366393,0.794337606,0.170784207,0.135660318
DNK,PCM,X,1962,Both,Despecified,Despecified,None,None,Gross,11816.20418,9412.569247,1669.243271,0.796581466,0.177341938,0.141267301
DNK,PCM,X,1963,Both,Despecified,Despecified,None,None,Gross,12857.89614,10253.07422,1873.738729,0.797414609,0.182748968,0.145726697
DNK,PCM,X,1964,Both,Despecified,Despecified,None,None,Gross,13360.54769,10700.59055,1950.727112,0.800909573,0.182300884,0.146006523
DNK,PCM,X,1965,Both,Despecified,Despecified,None,None,Gross,14529.16862,11773.46621,2232.246484,0.810333097,0.18959977,0.153638969
DNK,PCM,X,1966,Both,Despecified,Despecified,None,None,Gross,15810.33144,12672.2929,2522.309975,0.80151975,0.199041325,0.159535553
DNK,PCM,X,1967,Both,Despecified,Despecified,None,None,Gross,15778.3809,12734.75199,2492.1136,0.807101316,0.195693925,0.157944824
DNK,PCM,X,1968,Both,Despecified,Despecified,None,None,Gross,16586.47404,13515.03823,2696.132624,0.814822861,0.199491306,0.162550077
DNK,PCM,X,1969,Both,Despecified,Despecified,None,None,Gross,19124.34252,15372.30197,3248.446079,0.803808128,0.211318128,0.169859229
DNK,PCM,X,1970,Both,Despecified,Despecified,None,None,Gross,20628.76262,16720.00909,3600.471702,0.810519244,0.2153391,0.174536484
DNK,PCM,X,1971,Both,Despecified,Despecified,None,None,Gross,20101.11176,16074.7165,3478.9738,0.799692907,0.216425204,0.173073701
DNK,PCM,X,1972,Both,Despecified,Despecified,None,None,Gross,20901.0449,16432.41331,3537.876176,0.786200565,0.215298636,0.169267909
DNK,PCM,X,1973,Both,Despecified,Despecified,None,None,Gross,20602.97071,16685.79891,3463.686149,0.809873447,0.207582877,0.16811586
DNK,PCM,X,1974,Both,Despecified,Despecified,None,None,Gross,19122.70817,14653.30081,2990.651616,0.766277489,0.204094057,0.156392682
DNK,PCM,X,1975,Both,Despecified,Despecified,None,None,Gross,18950.06807,15328.3859,3160.911118,0.808882894,0.206212914,0.166802098
DNK,PCM,X,1976,Both,Despecified,Despecified,None,None,Gross,20578.39189,17050.40359,3732.650942,0.828558601,0.218918627,0.181386911
DNK,PCM,X,1977,Both,Despecified,Despecified,None,None,Gross,21086.59891,17123.20357,3729.128392,0.812041982,0.217782168,0.176848263
DNK,PCM,X,1978,Both,Despecified,Despecified,None,None,Gross,21507.29863,17197.42087,3797.612531,0.799608597,0.220824539,0.176573199
DNK,PCM,X,1979,Both,Despecified,Despecified,None,None,Gross,22207.10979,17784.55545,3966.028676,0.800849621,0.223004094,0.178592744
DNK,PCM,X,1980,Both,Despecified,Despecified,None,None,Gross,20680.81975,16269.17364,3563.299652,0.78667934,0.219021552,0.17229973
DNK,PCM,X,1981,Both,Despecified,Despecified,None,None,Gross,18715.69619,15034.17302,3281.285418,0.803292213,0.218255132,0.175322648
DNK,PCM,X,1982,Both,Despecified,Despecified,None,None,Gross,18937.16907,13685.65997,3159.664927,0.722687743,0.230874136,0.166849908
DNK,PCM,X,1983,Both,Despecified,Despecified,None,None,Gross,17896.58202,13448.75345,3487.94232,0.751470501,0.259350603,0.194894328
DNK,PCM,X,1984,Both,Despecified,Despecified,None,None,Gross,18549.86936,13963.76082,3580.690553,0.752768688,0.256427376,0.1930305
DNK,PCM,X,1985,Both,Despecified,Despecified,None,None,Gross,20862.19604,15038.96519,3933.570645,0.720871626,0.261558598,0.188550172
DNK,PCM,X,1986,Both,Despecified,Despecified,None,None,Gross,21131.58765,15370.46025,4005.902489,0.727368928,0.260623457,0.189569405
DNK,PCM,X,1987,Both,Despecified,Despecified,None,None,Gross,21118.94969,15368.06005,4037.675458,0.727690547,0.262731629,0.191187323
DNK,PCM,X,1988,Both,Despecified,Despecified,None,None,Gross,20168.87062,14795.08648,3853.839465,0.733560483,0.260481037,0.191078595
DNK,PCM,X,1989,Both,Despecified,Despecified,None,None,Gross,18894.02327,14404.57863,3698.953365,0.762388107,0.256790112,0.195773728
DNK,PCM,X,1990,Both,Despecified,Despecified,None,None,Gross,18727.71102,13996.9894,3500.518937,0.747394563,0.250090847,0.18691654
DNK,PCM,X,1991,Both,Despecified,Despecified,None,None,Gross,20799.86074,14802.35652,3793.842861,0.711656521,0.256299925,0.182397513
DNK,PCM,X,1992,Both,Despecified,Despecified,None,None,Gross,19904.84642,14626.82352,3749.16479,0.734837296,0.256321189,0.188354369
DNK,PCM,X,1993,Both,Despecified,Despecified,None,None,Gross,20406.75441,15070.4029,3926.023214,0.738500724,0.26051216,0.192388419
DNK,PCM,X,1994,Both,Despecified,Despecified,None,None,Gross,21125.91819,15122.29378,3942.539381,0.715817113,0.260710408,0.186620972
DNK,PCM,X,1995,Both,Despecified,Despecified,None,None,Gross,20928.62853,15425.83757,4048.273056,0.737068726,0.26243457,0.193432315
DNK,PCM,X,1996,Both,Despecified,Despecified,None,None,Gross,23709.13965,16100.44856,4275.386575,0.679081941,0.265544563,0.180326517
DNK,PCM,X,1997,Both,Despecified,Despecified,None,None,Gross,21949.8066,15751.11613,4149.327449,0.717597035,0.263430694,0.189037085
DNK,PCM,X,1998,Both,Despecified,Despecified,None,None,Gross,21587.39371,15553.49192,4133.563549,0.720489566,0.265764342,0.191480436
DNK,PCM,X,1999,Both,Despecified,Despecified,None,None,Gross,20671.08639,15574.51883,4141.321494,0.75344462,0.265903656,0.200343679
DNK,PCM,X,2000,Both,Despecified,Despecified,None,None,Gross,20086.33366,15281.38396,4057.901712,0.76078513,0.265545432,0.202023016
DNK,PCM,X,2001,Both,Despecified,Despecified,None,None,Gross,20716.61898,15577.45588,4207.841597,0.751930414,0.270123801,0.203114302
DNK,PCM,X,2002,Both,Despecified,Despecified,None,None,Gross,20503.46367,15416.54443,4122.918798,0.751899517,0.267434691,0.201084015
DNK,PCM,X,2003,Both,Despecified,Despecified,None,None,Gross,21698.01484,15785.89682,4219.706697,0.727527239,0.267308646,0.194474321
DNK,PCM,X,2004,Both,Despecified,Despecified,None,None,Gross,20986.81461,15946.35414,4245.281901,0.759827274,0.266222728,0.20228329
DNK,PCM,X,2005,Both,Despecified,Despecified,None,None,Gross,20390.33456,16044.23455,4258.060159,0.786854894,0.265395033,0.208827381
DNK,PCM,X,2006,Both,Despecified,Despecified,None,None,Gross,21922.13408,16325.9747,4315.898795,0.744725611,0.264357802,0.196874026
DNK,PCM,X,2007,Both,Despecified,Despecified,None,None,Gross,21406.72011,16376.6521,4330.145965,0.765023881,0.264409718,0.202279749
DNK,PCM,X,2008,Both,Despecified,Despecified,None,None,Gross,20883.46374,16070.36939,4328.59378,0.769526051,0.269352476,0.207273747
DNK,PCM,X,2009,Both,Despecified,Despecified,None,None,Gross,19903.72716,15340.40149,4194.599088,0.770730093,0.273434766,0.210744403
DNK,PCM,X,2010,Both,Despecified,Despecified,None,None,Gross,21064.87831,15837.13437,4441.674307,0.75182653,0.28045947,0.21085687
DNK,PCM,X,2011,Both,Despecified,Despecified,None,None,Gross,19469.21539,15213.29454,4214.108807,0.781402549,0.277001724,0.216449853
DNK,PCM,X,2012,Both,Despecified,Despecified,None,None,Gross,18669.50673,14628.83574,4101.269994,0.783568412,0.280355188,0.219677469
DNK,PCM,X,2013,Both,Despecified,Despecified,None,None,Gross,18699.63979,14429.83449,4053.344633,0.771663768,0.280900286,0.216760573
DNK,PCM,X,2014,Both,Despecified,Despecified,None,None,Gross,17615.9198,13899.67378,3868.49269,0.789040478,0.278315358,0.219602083
DNK,PCM,X,2015,Both,Despecified,Despecified,None,None,Gross,17635.55684,14488.92074,4057.977813,0.821574326,0.28007454,0.230102052
DNK,PCM,X,2016,Both,Despecified,Despecified,None,None,Gross,18054.52811,14653.78424,4148.762223,0.81164039,0.283118828,0.229790676
DNK,PCM,X,2017,Both,Despecified,Despecified,None,None,Gross,18125.27708,14742.24386,4199.959417,0.813352745,0.284892819,0.231718357
DNK,PCM,X,2018,Both,Despecified,Despecified,None,None,Gross,18059.3762,14644.87577,4221.893191,0.810929215,0.288284671,0.233778462
DNK,PCM,X,2019,Both,Despecified,Despecified,None,None,Gross,17327.43584,14320.55534,4137.369877,0.826467082,0.288911273,0.238775657
ESP,PCM,X,1960,IEA,Despecified,Despecified,None,None,Gross,16650.53,14406.74,2209.802104,0.865242127,0.153386686,0.132716622
ESP,PCM,X,1961,IEA,Despecified,Despecified,None,None,Gross,17629.02,15435.31,2510.104144,0.875562567,0.162620909,0.142384781
ESP,PCM,X,1962,IEA,Despecified,Despecified,None,None,Gross,19273.07,16545.75,2667.641826,0.85849063,0.16122822,0.138412916
ESP,PCM,X,1963,IEA,Despecified,Despecified,None,None,Gross,19987.22,18169.08,2864.282334,0.909034873,0.157645975,0.143305689
ESP,PCM,X,1964,IEA,Despecified,Despecified,None,None,Gross,22091.31,19407.28,3444.097025,0.878502905,0.17746418,0.155902797
ESP,PCM,X,1965,IEA,Despecified,Despecified,None,None,Gross,23314.37,20106.98,3587.541822,0.862428622,0.178422708,0.15387685
ESP,PCM,X,1966,IEA,Despecified,Despecified,None,None,Gross,25969.68,22673.9,4298.252637,0.873091236,0.189568298,0.16551042
ESP,PCM,X,1967,IEA,Despecified,Despecified,None,None,Gross,29146.88,24460.43,4426.575633,0.839212636,0.18096884,0.151871337
ESP,PCM,X,1968,IEA,Despecified,Despecified,None,None,Gross,33069.47,27271.28,5107.997349,0.824666377,0.187303176,0.154462631
ESP,PCM,X,1969,IEA,Despecified,Despecified,None,None,Gross,35305.8,30238.05,6114.410096,0.856461261,0.20220914,0.173184295
