Country,Method,Energy.type,IEAMW,Product.Aggregation,Industry.Aggregation,Chopped.Mat,Chopped.Var,GrossNet,Year,EX.p,EX.f,EX.u,eta_pf,eta_fu,eta_pu
BEL,PCM,E,Both,Despecified,Despecified,None,None,Gross,2016,56180.2500722459,44164.3436606523,21668.5914472363,0.786118673445891,0.490635423311899,0.385697668119513
BEL,PCM,E,Both,Despecified,Despecified,None,None,Gross,2017,55941.7524691297,43736.2123798393,21879.1980495399,0.781816987302537,0.500253608143384,0.391106768805884
BEL,PCM,E,Both,Despecified,Despecified,None,None,Gross,2018,53919.5756471607,44349.0233472069,22332.475410369,0.822503196935716,0.503561831238736,0.414181216048664
BEL,PCM,E,Both,Despecified,Despecified,None,None,Gross,2019,55505.6707855321,43216.4229299855,22319.3646221124,0.778594733085365,0.516455622860591,0.402109627831578
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1971,69798,64425,22261.9760110301,0.923020716925986,0.345548715731938,0.318948623327747
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1972,74816,69002,23917.4282268922,0.922289349871685,0.346619347655027,0.319683332801703
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1973,82001,75302,26172.7018743842,0.918305874318606,0.347569810554623,0.319175398768115
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1974,87265,80245,27996.3883403625,0.919555377299032,0.348886389686118,0.320820355702315
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1975,91119,82807,29200.6203023373,0.908778630143,0.352634684294048,0.320466865333654
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1976,95646,87852,31259.8001545927,0.918512013048115,0.355823432074315,0.326828096884268
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1977,98851,90261,32730.0990092565,0.91310153665618,0.362616179847958,0.331105391035564
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1978,105194,95303,34465.7614410749,0.905973724737152,0.361644034721624,0.327639993165722
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1979,111850,101361,36796.8124605618,0.906222619579794,0.363027322743085,0.328983571395278
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1980,113910,101935,38249.2838047146,0.894873145465719,0.375232096970762,0.335785126895923
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1981,109299,98044,38025.4852799581,0.897025590353068,0.38784102321364,0.347903322811354
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1982,111150,100200,39316.4187656485,0.901484480431849,0.392379428798887,0.35372396550291
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1983,113946,102406,41752.7185236511,0.89872395696207,0.407717502135139,0.366425486841583
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1984,121285,107071,45147.604824552,0.882804963515686,0.421660438629993,0.372243928140759
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1985,129520,113258,48143.5765110648,0.874444101297097,0.425078815722199,0.371707662994632
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1986,135604,118503,50500.0000066042,0.873890150733017,0.426149549012297,0.372407893621163
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1987,140888,123964,54628.9925359722,0.879876213730055,0.440684332031656,0.387747661518172
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1988,142796,124737,55648.8797921774,0.873532872069246,0.446129695216154,0.389708953977544
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1989,145675,126746,56957.0338248452,0.87006006521366,0.44937933997795,0.390987017846887
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1990,140443,123735,56331.9180414725,0.881033586579609,0.45526260186263,0.401101642954597
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1991,143094,125763,57942.9656853392,0.878883810641956,0.460731420889604,0.404929386873938
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1992,144597,127325,59736.4394371832,0.880550772146034,0.469165045648405,0.413123643209632
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1993,148224,130634,62167.2999848686,0.881328259930915,0.47588912522673,0.419414534656119
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1994,156038,137614,66064.2296115645,0.88192619746472,0.480069103518279,0.423385518986173
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1995,161383,142362,68880.0223881095,0.882137523778837,0.483837136230943,0.426810893267008
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1996,169969,149908,73280.3525239504,0.881972595002618,0.488835502601265,0.431139516758646
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1997,178636,159285,78417.6841192135,0.891673570836785,0.492310538463845,0.438980295792637
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1998,182949,163046,81366.7909671607,0.891210118666951,0.499041932750026,0.444751220105935
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,1999,187270,165707,83813.1282043791,0.884856090137235,0.505791114463354,0.447552347970199
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2000,188153,166921,84987.9339145217,0.887155665867671,0.509150639611084,0.451695874711122
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2001,191547,167013,86445.390478789,0.871916553117512,0.517596776770604,0.451301197506559
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2002,196731,173012,90984.620356891,0.879434354524706,0.525886183368154,0.462482376223834
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2003,199998,176675,95613.910615414,0.883383833838338,0.541185287196343,0.478074333820408
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2004,211234,186263,101551.75652071,0.881785129287899,0.545206275646315,0.48075478625936
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2005,216590,190575,105768.975013094,0.879888268156425,0.55499921297701,0.48833729633452
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2006,224151,197336,111151.213557848,0.88037082145518,0.563258673317834,0.495876500920576
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2007,236829,209876,118214.190093131,0.886192147076583,0.563257304756764,0.499154200258966
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2008,250133,220461,124659.90541036,0.881375108442309,0.565451056696466,0.498374486414665
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2009,241727,216175,122949.540436072,0.894293976262478,0.568750042493685,0.508629737001131
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2010,267542,235610,132971.40720189,0.880646776954646,0.56437081279186,0.497011337292426
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2011,270819,240580,134673.008616583,0.888342398428471,0.559784722822276,0.497280503275557
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2012,281519,247820,138796.557879822,0.880295823727706,0.560070042288038,0.49302731922116
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2013,294553,254851,143911.468911994,0.865212712143485,0.564688656948546,0.488575804395113
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2014,303784,260077,148026.245464963,0.85612474653043,0.569163153469791,0.487274660498785
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2015,297628,255514,148188.061375641,0.858501216283414,0.579960633764261,0.497896909483118
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2016,286726,250530,147961.954925565,0.873761012255603,0.590595756698061,0.516039546206362
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2017,292329,254708,150601.50583067,0.871305960065543,0.591271204008787,0.515178124067985
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2018,288188,252864,155139.098826375,0.877427234999375,0.613527820592789,0.538326019217924
BRA,PCM,E,IEA,Despecified,Despecified,None,None,Gross,2019,292710,255299,159274.244832981,0.872190905674558,0.623873359601804,0.544136670537327
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1971,12323.7001255307,6186.6111992965,440.489699193212,0.502009229069104,0.0712004819768376,0.0357432990665409
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1972,12293.5326572495,6163.96012028475,443.444962708175,0.501398604627276,0.0719415690651305,0.0360714023439532
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1973,12355.5418950301,6185.11917278016,446.674868313027,0.50059473111965,0.0722176656318573,0.0361517829090684
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1974,12773.5686428219,6397.6339819075,451.305607923231,0.500849383660897,0.0705425801475237,0.0353312077887366
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1975,13111.732488355,6554.71060842867,458.926022385026,0.499911862467462,0.0700146886416152,0.0350011733989093
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1976,12750.2156052913,6399.28151846859,445.650978612979,0.501895945650746,0.0696407834733965,0.0349524268772391
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1977,12546.4903327983,6310.68566076747,438.67832755004,0.502984140853356,0.0695135760409101,0.0349642263225816
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1978,12512.8829793536,6302.78392228351,435.924067745446,0.503703577559476,0.0691637335375302,0.0348380200202243
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1979,12793.4599910443,6446.12445096446,440.001585415453,0.503860914520143,0.0682583137763685,0.0343926964029639
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1980,12918.4668858345,6505.43425930851,442.141413620757,0.503576338957211,0.0679649345450081,0.0342255329156417
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1981,12984.1611289802,6524.05305311145,449.004084609335,0.502462422354723,0.0688228745158957,0.0345809082426721
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1982,13317.0716689237,6698.67228216873,464.226583400094,0.503013909416778,0.0693012829774975,0.0348595092781095
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1983,13221.8322687006,6649.14684306174,464.406960941687,0.502891483414287,0.0698445938859489,0.0351242514277733
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1984,13630.8535513181,6854.38207348071,479.924104447978,0.502857876630762,0.0700171217920258,0.0352086611921356
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1985,14249.4207813283,7181.05425266808,501.095148490128,0.503954115950999,0.0697801647026896,0.035166001213659
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1986,14608.6956377833,7364.09588102743,512.118785472637,0.504089897114515,0.0695426558461902,0.0350557502305761
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1987,14974.1715599039,7551.9047006823,520.222446073268,0.50432871497906,0.0688862567381534,0.0347413173404705
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1988,15017.4253934978,7581.48293971236,524.668307163497,0.504845720292038,0.0692039158216984,0.0349373007300349
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1989,15458.8522847357,7794.08088609304,539.483322836827,0.504182376707813,0.0692170546753531,0.0348980191349342
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1990,15520.7928674996,7823.41045291647,545.175162199831,0.50405997423615,0.0696851028692476,0.0351254711569165
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1991,16189.3248568408,8176.89363058302,557.841863801254,0.505079347217366,0.0682217341943678,0.034457388972928
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1992,16669.7384609823,8435.22713916101,569.323104912131,0.506020364920827,0.0674935120915733,0.0341530916183662
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1993,16669.3267174693,8447.04304321748,570.012626417945,0.506741705072292,0.0674807294696615,0.0341952999109783
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1994,16328.9552865588,8265.25215646029,554.265125252375,0.506171522391506,0.0670596752234776,0.0339436978989476
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1995,15885.554944066,8026.67209349788,539.047371331811,0.505281189216257,0.0671570191298177,0.0339331784901332
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1996,14731.1260281413,7494.23269884962,496.186482129378,0.508734545107628,0.0662091106679331,0.0336828617976315
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1997,14952.9441649596,7611.26868534973,503.817122682472,0.509014719869404,0.0661935800075257,0.0336935065846837
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1998,14929.8045687828,7602.11213173207,504.521389058155,0.509190331106382,0.0663659493987502,0.033792899748539
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,1999,15148.7811615278,7723.6881334793,510.42676618976,0.509855416823536,0.0660858850549973,0.0336942464708679
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2000,15624.0043109679,7983.52246044389,524.704673583588,0.510977999080525,0.065723454300198,0.0335832391709755
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2001,15844.9651352726,8122.58457984545,534.865055268614,0.512628744241521,0.065849121053879,0.0337561522352579
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2002,16136.7092892756,8287.52524024608,550.712467941106,0.513582112169174,0.0664507741426503,0.0341279289394591
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2003,16588.7310928416,8533.34128748839,555.296063010163,0.514405908428446,0.0650736967270183,0.0334742940796591
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2004,17302.040817042,8925.23492385986,580.879449115933,0.515848680409352,0.0650828190037963,0.0335728863004291
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2005,17590.2202434556,9083.84634329873,591.136154694399,0.516414588195868,0.0650755343445992,0.0336059552701923
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2006,17741.8431701953,9172.56982584694,595.277872418113,0.517002080215433,0.0648976114349883,0.0335522001129019
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2007,17833.0920173712,9236.73502936202,598.359944726664,0.517954767483088,0.0647804600678247,0.0335533481318776
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2008,18362.4280230403,9532.70369379202,609.314663166736,0.519141786795887,0.0639183470649087,0.0331826849043164
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2009,18081.3833426261,9394.11809231192,603.65665433346,0.519546425973155,0.064259002111916,0.0333855348838474
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2010,18144.6806453085,9432.82212746455,602.068853865134,0.519867079055122,0.0638270122906436,0.0331815624443522
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2011,18209.3887913054,9473.40246267747,600.097896076685,0.520248239589503,0.0633455507079849,0.0329554112416568
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2012,17316.5344824843,9007.87032093496,577.415591393552,0.520188974880997,0.0641012326800037,0.0333447545164194
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2013,17498.0555825064,9110.43874562998,583.540393858827,0.520654349431721,0.064051843182496,0.0333488707420851
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2014,17501.1041113807,9109.0795897285,583.09972244771,0.5204859951553,0.0640130231275199,0.0333178820454264
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2015,17316.9168195257,9010.22654169367,572.590163523685,0.520313554404454,0.0635489197606849,0.0330653643192454
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2016,16700.1868445809,8682.46173856047,554.455145704789,0.519902071717111,0.0638592097955753,0.0332005354709373
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2017,16489.7692764207,8574.82871883985,542.513030819248,0.520009017415502,0.063268089498661,0.0328999770539547
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2018,16667.1122057323,8665.69007271805,544.771389679702,0.519927505482184,0.0628653211813784,0.0326854096231704
BRA,PCM,E,MW,Despecified,Despecified,None,None,Gross,2019,16895.8029458596,8790.11319438777,553.275290583862,0.520254244356101,0.0629429085096551,0.0327463153042658
BRA,PCM,E,Both,Despecified,Despecified,None,None,Gross,1971,82121.7001255307,70611.6111992965,22702.4657102233,0.859841078440413,0.321511792814741,0.276449046665138
BRA,PCM,E,Both,Despecified,Despecified,None,None,Gross,1972,87109.5326572495,75165.9601202848,24360.8731896004,0.8628901777724,0.3240944857302,0.279657948406787
BRA,PCM,E,Both,Despecified,Despecified,None,None,Gross,1973,94356.5418950301,81487.1191727802,26619.3767426973,0.863608580138864,0.326669748702923,0.282114797851651
BRA,PCM,E,Both,Despecified,Despecified,None,None,Gross,1974,100038.568642822,86642.6339819075,28447.6939482858,0.866092299773468,0.328333669475309,0.284367262888932
BRA,PCM,E,Both,Despecified,Despecified,None,None,Gross,1975,104230.732488355,89361.7106084287,29659.5463247223,0.857345127248458,0.331904415468125,0.284556633313845
BRA,PCM,E,Both,Despecified,Despecified,None,None,Gross,1976,108396.215605291,94251.2815184686,31705.4511332057,0.869507122478063,0.336392785566454,0.292495923000267
BRA,PCM,E,Both,Despecified,Despecified,None,None,Gross,1977,111397.490332798,96571.6856607675,33168.7773368066,0.866910783827006,0.343462756291946,0.297751567272435
BRA,PCM,E,Both,Despecified,Despecified,None,None,Gross,1978,117706.882979354,101605.783922284,34901.6855088204,0.863210216348229,0.343500971711572,0.296513548106973
